avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,satisfaction,status,tenure,last_evaluation_missing,underperformer,unhappy,overachiever,department_IT,department_Missing,department_admin,department_engineering,department_finance,department_management,department_marketing,department_procurement,department_product,department_sales,department_support,salary_high,salary_low,salary_medium
259,0.0,0.809302269938,3,0.0,0.463828673864,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
142,0.0,0.555112082639,3,0.0,0.682987766008,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
238,0.0,0.926769785023,3,0.0,0.87516787522,0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
239,0.0,0.915881388935,4,0.0,0.882138138342,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
152,0.0,0.619823018211,2,0.0,0.524761712733,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
248,0.0,0.672234590766,3,0.0,0.718742747149,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
111,0.0,0.983301705142,4,0.0,0.834831795068,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
180,0.0,0.557827629141,4,0.0,0.946873068611,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
221,0.0,0.885106065506,5,0.0,0.794340393572,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
237,0.0,0.443884581204,2,0.0,0.530736920966,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
213,0.0,0.700835509526,4,0.0,0.776922012617,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
160,0.0,0.501879663683,2,0.0,0.497401977891,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
255,0.0,0.668790393369,4,0.0,0.911823500862,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
288,0.0,0.957495482591,6,0.0,0.0684883801632,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
258,0.0,0.781828644136,4,0.0,0.703745934075,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
199,0.0,0.811335750297,4,0.0,0.73722932302,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
256,0.0,0.407778538729,3,0.0,0.633255105806,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
305,0.0,0.84560542652,6,0.0,0.102882469753,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
185,0.0,0.921436202125,5,0.0,0.567765322294,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
185,0.0,0.662768618144,4,0.0,0.573997861748,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
211,0.0,0.606593988288,3,0.0,0.579431608043,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
283,1.0,0.834331885928,6,0.0,0.127897465092,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
138,0.0,0.856343723266,5,0.0,0.62338956765,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
143,0.0,0.772785655544,4,0.0,0.829761341379,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
134,0.0,0.0,3,0.0,0.451961289545,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
234,0.0,0.0,3,0.0,0.729327343821,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
258,0.0,0.935780677261,4,0.0,0.964425981986,1,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
166,0.0,0.575457056316,3,0.0,0.921557036258,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
260,0.0,0.81230399818,6,0.0,0.0448441086422,1,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
176,0.0,0.430214500907,4,0.0,0.319175890928,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
153,0.0,0.470466922695,2,0.0,0.408640713797,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
154,0.0,0.547320381543,2,0.0,0.341206158147,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
291,0.0,0.937830749107,5,0.0,0.15214375132,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
273,1.0,0.654988147166,6,0.0,0.743338094254,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
140,0.0,0.608738572701,4,0.0,0.557744023951,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
240,0.0,0.896967279224,5,0.0,0.938703313591,1,5.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
236,0.0,0.587849956416,4,0.0,0.794786308325,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
242,0.0,0.918022858871,4,0.0,0.661007788259,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
171,0.0,0.722839486389,4,0.0,0.91059838192,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
150,0.0,0.874513192065,4,0.0,0.480753070183,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
152,0.0,0.439785251448,2,0.0,0.340777989177,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
182,0.0,0.747105843109,3,0.0,0.855362185381,1,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
133,0.0,0.80989076183,4,1.0,0.747699651697,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
230,1.0,0.683940739958,3,0.0,0.587527383433,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
251,0.0,0.523232109564,3,0.0,0.529079006159,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
225,0.0,0.688970081967,5,0.0,0.691658302376,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
164,0.0,0.914324282314,5,0.0,0.679091975677,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
211,0.0,0.881951254586,3,0.0,0.80729330702,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
162,0.0,0.797551376616,3,0.0,0.809674388378,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
242,1.0,0.775716408655,4,0.0,0.870238074293,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
132,0.0,0.626425378119,4,0.0,0.567430425777,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
149,0.0,0.492048066452,2,0.0,0.400385078683,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
251,0.0,0.735476322596,6,0.0,0.837665155159,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
158,0.0,0.546333237781,2,0.0,0.391486853786,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
228,0.0,0.937202180128,4,0.0,0.745604095989,1,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
229,0.0,0.669369532442,6,0.0,0.513289579828,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
272,0.0,0.782624131562,6,0.0,0.0567964616846,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
195,1.0,0.946932049647,4,0.0,0.469174880431,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
241,0.0,0.48304389097,3,0.0,0.654685819078,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
305,0.0,0.932577711228,6,0.0,0.149254770899,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
232,0.0,0.715695136914,4,0.0,0.797199338504,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
241,0.0,0.695768463336,4,0.0,0.87473351902,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
183,0.0,0.558828547727,2,0.0,0.322313897127,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
135,0.0,0.755850361895,4,1.0,0.802298836343,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
193,0.0,0.0,3,0.0,1.0,0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
120,1.0,0.465232047598,3,0.0,0.560616469531,0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
145,0.0,0.460142187271,2,0.0,0.394719458297,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
126,0.0,0.934856574794,5,0.0,0.628427004738,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
243,0.0,1.0,5,0.0,0.763318737312,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
252,0.0,0.927306095976,4,0.0,0.549252851179,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
159,0.0,0.470259372498,2,0.0,0.455563315517,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
171,0.0,0.592567611816,3,0.0,0.584325275099,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
223,0.0,0.872945547931,3,0.0,0.679167196788,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
201,1.0,0.810456446752,4,0.0,0.848322779997,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
261,0.0,0.787146265637,4,0.0,0.865271959793,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
298,0.0,0.855277603922,5,0.0,0.141536431451,1,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
161,0.0,0.542174831164,4,1.0,0.673397027743,0,7.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
134,0.0,0.697251215436,5,0.0,0.720455911032,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,0.0,0.918905310203,5,0.0,0.727818115909,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
227,0.0,0.887557921308,3,0.0,0.537563301906,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
127,0.0,0.587762987371,2,0.0,0.429998207341,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
204,0.0,0.508272946753,4,0.0,0.576594974244,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
145,0.0,0.809748292279,6,0.0,0.708500810514,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
243,0.0,0.978247937409,5,0.0,0.591558862936,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
186,0.0,0.482528933636,3,0.0,0.728936841503,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
185,1.0,0.820544309594,6,0.0,1.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
270,0.0,0.88150679852,3,0.0,0.683904151157,0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
267,0.0,0.804382998508,3,0.0,0.46417577219,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
225,0.0,0.484329206635,5,0.0,0.842398847393,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
170,0.0,0.324238730989,3,0.0,0.704781641679,0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
115,0.0,0.667318626586,2,0.0,0.454341666269,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
154,0.0,0.619474228566,2,0.0,0.438450195343,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
173,1.0,0.535500740968,4,0.0,0.824315564301,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
226,0.0,0.648106699752,5,0.0,0.193505896331,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
229,0.0,0.760090921353,4,0.0,0.522014217515,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
134,0.0,0.774788809286,4,0.0,0.55317058592,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
240,0.0,1.0,5,0.0,0.849292964739,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
191,0.0,0.61776883591,4,0.0,0.925228859478,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
271,0.0,0.945908852213,5,0.0,0.846959030932,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
269,0.0,0.931231642162,7,0.0,0.141091663898,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
139,0.0,0.536879417045,2,0.0,0.508276429481,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
271,0.0,0.878855357632,3,0.0,0.779446773443,0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
145,1.0,0.849128710323,3,0.0,0.870789581504,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
304,0.0,0.788649513595,6,0.0,0.0559878635989,1,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
135,0.0,0.820126156666,5,0.0,0.743488396561,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
246,0.0,0.838646296595,4,0.0,0.493856859386,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
267,0.0,0.917810091926,6,0.0,0.551003282376,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
177,0.0,1.0,3,0.0,0.812509060991,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
254,0.0,0.600515546403,3,0.0,0.876948221628,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
155,0.0,0.0,2,0.0,0.175041589359,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
147,0.0,0.473579261219,2,0.0,0.38642145063,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
244,0.0,0.673256352795,4,0.0,0.663379466863,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
250,1.0,0.0,5,0.0,0.759685040151,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
180,0.0,0.933865141084,5,0.0,0.640398816094,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
251,0.0,1.0,4,0.0,0.925448859905,1,6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
134,0.0,0.730751178474,3,0.0,0.904947509685,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
271,0.0,0.981718432375,3,0.0,0.828495420491,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
198,0.0,0.369245007225,2,0.0,0.282134077183,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
135,1.0,0.98027602669,5,0.0,0.734445991267,0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
203,0.0,0.821040210255,5,0.0,0.938134350653,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
287,0.0,0.497424602116,3,0.0,0.534208188802,0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
238,0.0,0.6871632812,3,0.0,0.820344466123,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,0.0,0.651745864294,3,0.0,0.78066811989,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
192,0.0,0.613536810858,2,0.0,0.812356586054,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
258,0.0,0.0,3,0.0,0.692047182338,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
240,0.0,0.7516134747,5,0.0,0.751948371783,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
178,0.0,0.70835972273,3,0.0,0.75402137108,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
221,0.0,1.0,5,0.0,0.928914976663,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
138,1.0,0.493111693732,3,0.0,0.644223235839,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
188,0.0,0.816158788507,2,0.0,0.9054105853,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
289,0.0,0.935601244497,6,0.0,0.177665057968,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
197,0.0,0.951371729547,4,0.0,0.941884497172,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
231,0.0,0.889775426502,4,0.0,0.194289584474,0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
153,1.0,0.501209657783,2,0.0,0.44417000952,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
128,0.0,0.478650944652,2,0.0,0.498347641445,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
149,0.0,0.505404539268,2,0.0,0.451831954865,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
185,0.0,0.0,3,0.0,0.568078977354,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
229,0.0,0.585766859694,5,0.0,0.731081717935,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
175,0.0,0.78103847319,4,0.0,0.52875617964,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
128,0.0,0.54255291766,2,0.0,0.414887724174,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
241,0.0,0.759678231143,5,0.0,0.595920716127,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
247,0.0,0.843420422913,4,0.0,0.813121979448,1,6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
269,0.0,0.76610731867,3,0.0,0.788812376335,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
229,0.0,0.411979487118,5,0.0,0.110744049392,0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
188,0.0,0.54731507208,3,0.0,0.521734232,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
212,0.0,0.971187064425,4,0.0,0.808803770087,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
252,0.0,0.0,3,0.0,0.783714977727,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
222,0.0,0.0,5,0.0,0.947266481076,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
270,0.0,0.992404549414,5,0.0,0.881872307563,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
183,0.0,0.548852484348,4,0.0,0.644169889117,0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
163,0.0,0.630924087211,5,0.0,0.62182321333,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
207,0.0,0.524260524865,4,0.0,0.207366945375,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
234,1.0,0.679222178437,3,0.0,0.697381604958,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
121,0.0,0.676053747434,3,0.0,0.351328514436,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
131,1.0,0.798732639747,3,0.0,0.270826972637,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
160,0.0,0.508931775867,2,0.0,0.407259340993,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
207,0.0,0.971517874083,3,0.0,0.620397287624,0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
224,0.0,1.0,4,0.0,0.833914798047,1,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
132,0.0,0.485557419301,2,0.0,0.445788774149,1,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
139,0.0,1.0,5,0.0,0.60631512938,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
192,1.0,0.557127093942,5,0.0,0.833812003691,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
167,1.0,0.786409373645,4,0.0,0.956516833201,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
265,0.0,0.477688571978,3,0.0,0.548908318859,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
259,0.0,0.97294023244,5,0.0,0.780662176573,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
194,0.0,0.741481516208,5,0.0,0.759352064236,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
207,0.0,0.599513317726,3,0.0,0.693813142043,0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
262,1.0,0.885969619842,6,0.0,0.0672992551918,1,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
134,0.0,0.55571825873,2,0.0,0.511041169825,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
181,1.0,0.674986055687,3,0.0,0.511395224583,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
134,0.0,0.973904455923,4,0.0,0.612973586985,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
129,0.0,0.0,2,0.0,0.347964564827,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
220,0.0,1.0,5,0.0,0.738592455354,1,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
156,1.0,0.620626613476,3,0.0,0.687738862372,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
211,0.0,0.926502829302,3,0.0,0.765325192404,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
136,0.0,0.940961680734,5,0.0,0.954677252796,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
132,0.0,0.520295533478,2,0.0,0.374531038617,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
268,1.0,0.886970234057,6,0.0,0.410271278048,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
156,0.0,0.734374756702,3,0.0,0.962208333757,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
272,0.0,0.956014645106,5,0.0,0.839977628983,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
265,0.0,0.0,4,0.0,0.509272071206,0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
154,0.0,0.462849878443,2,0.0,0.435522751335,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
230,0.0,0.757360870123,5,0.0,0.669176180824,0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
186,1.0,0.765095163347,5,0.0,0.296412232556,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
129,0.0,0.0,2,0.0,0.441719407143,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
155,0.0,0.0,2,0.0,0.445411196705,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
136,0.0,0.517539540822,2,0.0,0.423278538325,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
129,0.0,0.665489213519,6,0.0,0.440123424369,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
147,1.0,0.612443964269,2,0.0,0.489455675292,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
159,0.0,0.563007969466,2,0.0,0.433555867794,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
161,0.0,0.66901631851,4,0.0,0.559236788256,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
163,0.0,0.545444024774,6,0.0,0.655196422234,0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
140,0.0,0.691230981087,5,0.0,0.700583973163,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
137,0.0,0.54321728853,2,0.0,0.442070474341,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
204,0.0,0.0,3,0.0,0.564413213518,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
257,0.0,0.0,3,0.0,0.854874525063,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
178,0.0,0.555218278906,2,0.0,0.327027198377,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
239,0.0,0.916496442082,5,0.0,0.913425234977,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
186,0.0,0.884772269494,4,1.0,0.526487652834,0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
267,0.0,0.828781202433,5,0.0,0.789816233243,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
148,0.0,0.7773139039,4,0.0,0.814206237503,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
264,0.0,0.976640447958,5,1.0,0.560092557738,0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
139,0.0,0.592461610984,6,0.0,0.19854463628,1,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
151,0.0,0.752473954741,2,0.0,0.358688143909,1,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
198,0.0,0.437324936961,2,0.0,0.327954965918,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
